,name,class
44860,./data/images/22530dd21175c11e57fd8476c45b411f.npy,4
44861,./data/images/105b20005d42642034ae4a072255ba10.npy,8
44862,./data/images/44db1f4d0eacca8882838e4e677b321b.npy,0
44863,./data/images/1e2b01fd5575adb104fc8e0c379a65c9.npy,9
44864,./data/images/a3624efd39c8be9a530cb6beef90d3cf.npy,1
44865,./data/images/431018ebb186cefe87322985aa5a65fa.npy,7
44866,./data/images/ada498cbcf30d5017e75df64089c9f13.npy,8
44867,./data/images/77dcf84a0e2773af770521e5ef719163.npy,0
44868,./data/images/f8111ef950fd82db9491cc537ecc061b.npy,7
44869,./data/images/403b26bc7a2d82e301c5de28b8b79e7a.npy,5
44870,./data/images/ef2a8500a42dbb9d65c73ac61f63ec0f.npy,6
44871,./data/images/3595ea07693f7e1d258982f5182faa44.npy,0
44872,./data/images/35f1d9b02a826d3677f793c962f09cee.npy,0
44873,./data/images/4e5d38f0a2c8e31e10b1f0d72b60073a.npy,3
44874,./data/images/05121cc33b52f3e7e95b54101ac46ff5.npy,8
44875,./data/images/f65b8e2bfb2287a4d72fcb09a0ef7f10.npy,8
44876,./data/images/fb3266b01813c65b1975768bb25cf5be.npy,1
44877,./data/images/2e09d0300db859ac10823008f8565840.npy,4
44878,./data/images/09d60ade1803102018f876b1b4a53e27.npy,9
44879,./data/images/6b64ac910150e888520e1d6a27c21a5c.npy,6
44880,./data/images/883546f8c58888e1c1b068fb3e9efff7.npy,8
44881,./data/images/072d796a0283cee00d2cbcbb02277556.npy,2
44882,./data/images/a030c6d1bbe766aff095c2201850e786.npy,9
44883,./data/images/f90fb65be221a7f9a10bc0cbbb277bac.npy,0
44884,./data/images/69341fbb84694f21de9b4819668fb064.npy,9
44885,./data/images/c93f07eae170adce9d4419b8838ab534.npy,4
44886,./data/images/9ac94114c8ea1516308a96589f51768c.npy,1
44887,./data/images/1d3a7e90d332f14398fad8108405c4e5.npy,1
44888,./data/images/679b0f1e11c745a24efa664fe740f4da.npy,3
44889,./data/images/65563a06203938e7a89185d8ce96ea69.npy,3
44890,./data/images/6e7d7e64e66bb6af340c48b250d955b6.npy,9
44891,./data/images/38dfa89506aeb6ce971f1ac196628ac3.npy,1
44892,./data/images/cc9064c65dfb73dedabc20a6f1e4452b.npy,9
44893,./data/images/228efc08871a142495f4b99b88405df0.npy,0
44894,./data/images/b1326169d3946dd5da904d2a2c13dcc9.npy,4
44895,./data/images/7ddce7a9138cab955586b032438afed0.npy,9
44896,./data/images/cb0955e86ecbec9e7959e377465f5f3e.npy,7
44897,./data/images/77369f53adb05dfd0c75cfc5acf5616a.npy,0
44898,./data/images/491490a2f5cb5d7a5e28549827b6eefd.npy,2
44899,./data/images/78e0c46809070c0915f928f151143f56.npy,1
44900,./data/images/ff9e4bd8f17d21c3f7c76c6b765fb442.npy,0
44901,./data/images/4f00a8138c0610ced20f310f64251db2.npy,2
44902,./data/images/f4556c69b410f3e57c2ea35a7f5aaea1.npy,2
44903,./data/images/b8eb6763e1489f0add963c37aa2adf82.npy,3
44904,./data/images/b16bf92e6e98c203a95b5d2b7d6ea726.npy,4
44905,./data/images/e7097481e125bc0c62f19aa7ca70ccba.npy,4
44906,./data/images/27273b3a0b698e127890dfb6a6d6c763.npy,3
44907,./data/images/00c32c13b1a1ddaf4dd5f7f975f5c4b2.npy,5
44908,./data/images/711ada827c18ecd5bd903aca6a2e552e.npy,7
44909,./data/images/c097aebcaed95354e4358e01f9f3cd57.npy,6
44910,./data/images/eed978b9425fdd7511e4c5bb4409c267.npy,5
44911,./data/images/1f36f4512125fc9432955147f0f9f6a9.npy,7
44912,./data/images/61224767d0c754f49f63df0ffe8ef130.npy,7
44913,./data/images/b31802fed3742ff949547b66171981e4.npy,8
44914,./data/images/014b3774bf619d2d2785af3889c7a89b.npy,7
44915,./data/images/9641e5d66fc0de45be146c4aa400c6a4.npy,9
44916,./data/images/f019ec28656089ce918a2248cbcd0420.npy,5
44917,./data/images/bb65d703e5d71350482f64a7a0dca5a4.npy,0
44918,./data/images/1065cf420c1448cc9bffcd50dcb15f71.npy,8
44919,./data/images/fb2d8adbf923df2f850e046413e754a0.npy,1
44920,./data/images/0af226e6e448ebdc421eeaab5e810403.npy,7
44921,./data/images/b868cce379c08234604999926389cbfa.npy,4
44922,./data/images/9a6e8900ef8e1ae335e0764c704816f0.npy,4
44923,./data/images/5b48e89c7764041da0a9fe6a859843c7.npy,5
44924,./data/images/3076ce1ae24f57fa128786e8e11c1a89.npy,5
44925,./data/images/51bf3ebcc9831898ac1489650aa153f5.npy,6
44926,./data/images/01cb5d8397dd7111667c57bd39c1448d.npy,9
44927,./data/images/fa14045bfc25d0f2ce68bd9b19efaa7e.npy,7
44928,./data/images/975a83e60d01b884fa0ba6420f9eacd2.npy,5
44929,./data/images/04cc0ddfec6d0621b5433a471a4b5fba.npy,8
44930,./data/images/61772009004ed7a7ea38b0f688efdb6e.npy,5
44931,./data/images/6d7dbf1b59f208fa1f57f9423ae52021.npy,9
44932,./data/images/ba52457f1a25d9f7daff4fac35c86b97.npy,6
44933,./data/images/b2c3f9bff882f6f14238a48703ea43f1.npy,0
44934,./data/images/b1fc29e3ce4c5c8c5abc2917510509ed.npy,2
44935,./data/images/3fbe80c232ac14fee30a1e2ec0d096f9.npy,1
44936,./data/images/f11e1f5a5f2f6c028fc1154b71b1de17.npy,9
44937,./data/images/2208be25129829e1f45012f8d4ed2c12.npy,4
44938,./data/images/6c7c8d9b2727f44eb12e9ba814164c1c.npy,5
44939,./data/images/7c67a18bc85d3d2d6089e3e1ff47d67d.npy,5
44940,./data/images/94ec9c0e56cc7cb00b789b3ec5a0dbc7.npy,7
44941,./data/images/0047cc30fcd72cd2e14fb9ed5724d1c0.npy,6
44942,./data/images/0377526a0bf4ebdc8fca736e1c03d438.npy,4
44943,./data/images/1b82b755d17ddedc30a8c2d1f799f9cf.npy,7
44944,./data/images/113936169df75e210a52c82494d42208.npy,8
44945,./data/images/487d5a511b53517e7397a22c66d097ef.npy,8
44946,./data/images/b7194d9db14ae791b4b6059cbcbb1453.npy,9
44947,./data/images/99a488f5b3f6a0c78c7eab5e8e9d82d7.npy,9
44948,./data/images/37ebcf966b7ddd00afb2a7d15389e2e5.npy,9
44949,./data/images/5d65c57cf5db50af6bd195aa2fe7a446.npy,7
44950,./data/images/9dafaba152347a6a1177acb4516a4a18.npy,2
44951,./data/images/6e9b1d9761908acc191b3288fcf9ec5a.npy,0
44952,./data/images/090cf0dcfd8bdf7cd5ab5137769e75ff.npy,6
44953,./data/images/288dce038f7ec16f2a08e228fc7bce1e.npy,6
44954,./data/images/a4b0ea760857687e87f7ed853b4c5764.npy,7
44955,./data/images/ce19ec8d618c0666348a039c27cf9477.npy,0
44956,./data/images/07544b40de937d92330cd688fef04b18.npy,4
44957,./data/images/bbed02d4f06422ad7f6ae65f84d48d15.npy,7
44958,./data/images/9bb7f4a1c2b104084ac6e2eef6f764aa.npy,0
44959,./data/images/f739817fdc358fe047703bcd150be33d.npy,3
44960,./data/images/d73d48a52bd830865c25aa9383245876.npy,4
44961,./data/images/89989f83913adaf1590240a644545279.npy,8
44962,./data/images/1615234582433298220de0a7e9256b9a.npy,9
44963,./data/images/95ade5f568d00b94a34cf1d1b5e8a708.npy,6
44964,./data/images/d7c84d970c848b0492a3115b7aba6a76.npy,5
44965,./data/images/c38c8dc8d9e65e8b11ad586995c3e70e.npy,7
44966,./data/images/7e40e123170135e006c9c36cdb843007.npy,1
44967,./data/images/53210f7659abe7f9682167d60b2b6c92.npy,1
44968,./data/images/f673de2d5f3cf699f735ee63f020c5fa.npy,8
44969,./data/images/3c586c2790763749eeeb6d5f63e661c4.npy,3
44970,./data/images/79c283535f5f1742252c2c40a254cb6b.npy,5
44971,./data/images/acf4b9437a3488cc5b60f898f63cc1ef.npy,7
44972,./data/images/b2496bc9bcea23813af007f57b20c9c5.npy,7
44973,./data/images/e307c0c4d46a630eba632b9219bfb8bf.npy,9
44974,./data/images/a0745ad643bac7e1768a69d27c2d2a96.npy,8
44975,./data/images/5ce93bb2660109efedcb9903a9d37892.npy,7
44976,./data/images/d1cae7e0f61ebcfdef84a47a5bd0ce06.npy,5
44977,./data/images/0fc17c2a5ea0649cf0b74612885ab9f6.npy,4
44978,./data/images/f5b08970089d308ebf518d13b9396fcd.npy,2
44979,./data/images/2cc21c38b8898c549d50c47d166a4889.npy,0
44980,./data/images/1d1fc29744b4a549d305c6bf6f2d1eb6.npy,8
44981,./data/images/a4bcda95791da77a9cb2a9f9d259b43e.npy,6
44982,./data/images/f45c10479eefb615cdd2e07e7049114e.npy,9
44983,./data/images/f612d103058365cc5d2f006b056ed0c5.npy,4
44984,./data/images/f1c1c0742e97d1ef726336c72aa91756.npy,6
44985,./data/images/be9d8e83dadc8d3ce0314e51b47e36b4.npy,9
44986,./data/images/4e75dc4c8985b9514ad79666925dc1d8.npy,1
44987,./data/images/78e6a2e3f5c489ad9fba0082f7a55d23.npy,5
44988,./data/images/bf03202f7e7aae13a203e35347164ae8.npy,1
44989,./data/images/5920529cff6de082b882c85a281d09d0.npy,6
44990,./data/images/86b133dda5d737826c33fbe0b785f889.npy,4
44991,./data/images/a96c84c22c496c5b0637acc85a9742e9.npy,5
44992,./data/images/4395f023964b72943269487ccef86355.npy,9
44993,./data/images/76966d3864eef87c961a225682520f74.npy,2
44994,./data/images/2d333c0334b452e15cc00fa7e623e008.npy,1
44995,./data/images/5b8cc7d666cd6e3c17597c5260d30caf.npy,9
44996,./data/images/1298965eec6c935bb44b0d88c44a95f2.npy,1
44997,./data/images/959ab16634aba28a4b0c6c56edc6a982.npy,8
44998,./data/images/8c533d79e9a578de23b087747007d4cd.npy,4
44999,./data/images/2935cee4ed67ae2099aa03eb3bee3ec4.npy,5
45000,./data/images/2a4c836511204ed7f0840232299d350d.npy,3
45001,./data/images/287fe16fc92e521643b3491a1e6ffad3.npy,1
45002,./data/images/124d0b636c1bb9cf20a98e1741129be5.npy,1
45003,./data/images/b2da8d707d563f580fbf7d393eab3be3.npy,5
45004,./data/images/ae7a8ba43cc65aaa4fe4c1f34a81dc8d.npy,7
45005,./data/images/2bb07d4296ea41f2035b2140fa0001c1.npy,3
45006,./data/images/2324dc8159a8e88a7f6c3af52b52e687.npy,1
45007,./data/images/4dea2ab5e45f5d08652e67b07d0f1730.npy,9
45008,./data/images/d7a3a5d030f54dc13e292ac9b372124e.npy,3
45009,./data/images/679815d984af48e01e2e1e940b1a10cd.npy,4
45010,./data/images/fd05b04d164b8444480c0c0c770759e4.npy,6
45011,./data/images/679fb6bf6f560d31825852c38750dee0.npy,5
45012,./data/images/73c6d31b15f9120f5b33c3e484f47e83.npy,5
45013,./data/images/297f0f9d4e9cf3bfa3fdd4d613d35911.npy,6
45014,./data/images/c6835bef1aadf8788164f5e7612fd255.npy,7
45015,./data/images/f7c82e0affd25b1ae4c5756e8264c48d.npy,3
45016,./data/images/98aaaf92214f2351583890244ccb2ac9.npy,8
45017,./data/images/e222d9dba57049c28994abecdc8b8268.npy,4
45018,./data/images/92ecfdf1f72d4a1afed50bc331720ae6.npy,5
45019,./data/images/92986ff27e28ababb88b064e5827e8e8.npy,8
45020,./data/images/e0c375ee056930dbbfa6861226a83126.npy,7
45021,./data/images/666324fa1703e4c9740953de1d6548b2.npy,0
45022,./data/images/09646c4eb76bc367f4f23fb736201989.npy,2
45023,./data/images/0ae0d631fa34df71bfaf288745edab77.npy,6
45024,./data/images/30e6481ad716c2492886667269ae0e6d.npy,5
45025,./data/images/a2972e9d7a12e343dd012a3e5215b9aa.npy,4
45026,./data/images/013f60821e25d418b74b2f5fd4f69606.npy,8
45027,./data/images/c79d1c9ca47ad3112651a47790e27252.npy,8
45028,./data/images/3f3bcb6e80db591d2ea17bcb5477f4fe.npy,2
45029,./data/images/224d83acfbf37021eba2096eb085305a.npy,1
45030,./data/images/5e935ea1e5a46132ace7008d646bc16a.npy,6
45031,./data/images/79b55403669e9e3f5d39cd3dac131fd5.npy,3
45032,./data/images/3954e6e0c949844805e2f2c9d41c025e.npy,1
45033,./data/images/68b80531fde82c9304ca9ae3b4c6bff5.npy,4
45034,./data/images/e1593da076bf98b0dbbf31ad7d3e18f4.npy,9
45035,./data/images/3d42785fca25562b93c1b0d7234ff1f8.npy,0
45036,./data/images/35a1d4fa03d61f9ec3f66c5c93beef48.npy,5
45037,./data/images/2edd713f05300892260f2e8588105d9e.npy,1
45038,./data/images/7c76e6491eae99d9e1419f43654f06b8.npy,4
45039,./data/images/adb6fab4d778dc5b41552a8e16e65a1a.npy,9
45040,./data/images/4ac0b98bad648ca6ad099c2667440060.npy,7
45041,./data/images/1e0a225414745fa6e620a96025576845.npy,2
45042,./data/images/59f19997e0b10de68594ba7cb3716a3f.npy,0
45043,./data/images/367cc983234e7de27278f41948bb58d9.npy,3
45044,./data/images/5cbc864c1b18c9448d315efd9e20413f.npy,9
45045,./data/images/e0b6d6b815e01fd939ab76442028b932.npy,7
45046,./data/images/a1f4d3bcf1497faa53db5fb6744b9b60.npy,3
45047,./data/images/5a0c31b3e3473029023913acec998050.npy,2
45048,./data/images/75b2fdff6bfc7ae05a51eb334e1b5058.npy,4
45049,./data/images/d9d09b0f4f16539537525c8198c3c80a.npy,5
45050,./data/images/6f5da45c8d79077e532cab4fd672f49b.npy,8
45051,./data/images/782cc56027e21129e945127d22845f2b.npy,1
45052,./data/images/1c3bf7f825d5ae40ed25a2cba684610c.npy,5
45053,./data/images/16185e1ef9b75d1d03ff3957232acd3e.npy,7
45054,./data/images/6bd08748ff407fc1468bdfe50f442b1f.npy,7
45055,./data/images/62704f1525e86fb0e1385cd0efbc2a61.npy,2
45056,./data/images/a3448bfee9f5102fb27424dc124e3231.npy,8
45057,./data/images/8358c7d20f14483c8bab83b2a079df0c.npy,8
45058,./data/images/ac34003c689edc8ba8f5dc40d9537b19.npy,0
45059,./data/images/8c9889b96990a9e6f366fc7c6136641f.npy,7
45060,./data/images/e9812ef4413ff2292b11ad831193912d.npy,7
45061,./data/images/dfeed8f96af9be320f6190497a79dedd.npy,0
45062,./data/images/184a084161bf000b580f32b5073b389f.npy,9
45063,./data/images/fe6585dcf54ab02734cb4360e6304704.npy,1
45064,./data/images/2134a6c3123f0c181da87263d5bd4b62.npy,4
45065,./data/images/e2ee70d56e6201cbb8f59b7eb8403de4.npy,9
45066,./data/images/a05865def31ea1340d4a88b1f07b99ae.npy,0
45067,./data/images/33cb589a7a331fb09091d9723acdddd1.npy,6
45068,./data/images/4279385ea4b1db2ea1b97581b9e5d86a.npy,7
45069,./data/images/90c6232530bb4990c0d1ca7bae69eb15.npy,4
45070,./data/images/bfb5ab6c5dcb744daac8c93e83538885.npy,5
45071,./data/images/3d8e768f6a0a1aa5597ba6e185548aa1.npy,9
45072,./data/images/bd968d244cf6a422bb10e9bfdad6e1e0.npy,5
45073,./data/images/065cb12021b69e72a9d9b40b78b6d9f7.npy,2
45074,./data/images/c7825d5524e094ac78a1ebdc4adfce59.npy,9
45075,./data/images/d13d454403d7bb2303ffd5a359475b8b.npy,1
45076,./data/images/ea81a026c2e7c904cea49fa0de7acea5.npy,1
45077,./data/images/fe0549d651c540906cc543dcb062b402.npy,2
45078,./data/images/9f628142fd71d6d5f5157c7594a0daaf.npy,1
45079,./data/images/8fbb807a48263d31fe63d6143fc41dd4.npy,3
45080,./data/images/167dd1031ceefb7f692b9efc092145a4.npy,6
45081,./data/images/3f17a8910932ca58feaeb562631f2576.npy,7
45082,./data/images/ea56bfa2681453305d69709901ff0ffe.npy,8
45083,./data/images/3bf894b3cb87a58e25b37f8df5d9f1ae.npy,0
45084,./data/images/fcababd642f625f97486d6988ef3b4be.npy,9
45085,./data/images/702149cbe470ca7aca0785259f3bd9a9.npy,2
45086,./data/images/74869e750da38a7ade071d2555028295.npy,9
45087,./data/images/b00592017f52067d8f8f627d2e73f2c8.npy,1
45088,./data/images/ac6f09490cbfbbe9db8b811adcdc6bd5.npy,3
45089,./data/images/a11b09e261b77dd6b3a2d44192898c2f.npy,3
45090,./data/images/2c55d9f8eb46950cc282e617266e3096.npy,6
45091,./data/images/51933942cdac09c87d427338b12a7a43.npy,5
45092,./data/images/9a0534563f336ad5ae396a30e3aed657.npy,1
45093,./data/images/d85617838782d4fb9ca4afb60d716b3b.npy,3
45094,./data/images/0319b9ac54e7213ac424b44bd551cc62.npy,2
45095,./data/images/5fe0d4abf990cd87ba1176c3e3f88402.npy,4
45096,./data/images/0116aafb12d781f59cec50efa7607256.npy,2
45097,./data/images/f7ffb29b3f101fb09cf0aa212d3fb85d.npy,7
45098,./data/images/6f1eda5ef5ad224b90c773befd5d13da.npy,8
45099,./data/images/10eb9f89114aab926488426591441837.npy,2
45100,./data/images/73f40e608f8fd355399f4f23254e952f.npy,4
45101,./data/images/55cf642365b5fc8c1ea88a81429a150b.npy,5
45102,./data/images/cbd4e410d36664f8bd1429cce302cfc4.npy,7
45103,./data/images/14b9168e12929d191f6c6b1925e1bc7f.npy,8
45104,./data/images/d9e05e18282bb09c9ae2f6cef1e3d85e.npy,6
45105,./data/images/94c616d95b3b1cf25e7fcefe68c25c54.npy,1
45106,./data/images/376f8b37dcb8218186e75e08ed259f1b.npy,8
45107,./data/images/e5f96e94199ceb97517fe8e019cb5e0e.npy,6
45108,./data/images/3b804c659abe9d66adc1f49fbb0f5fdd.npy,3
45109,./data/images/8de6445fedff4603b884b48417709b3c.npy,8
45110,./data/images/337d41dae067112e1031af91b1f4a73b.npy,8
45111,./data/images/e33be20d9febd5e87d84de8a208e597e.npy,5
45112,./data/images/68a36b7ae369db0ff4b62ec3ef6644a6.npy,0
45113,./data/images/328adca1238c86c39341cd35d44d4f4e.npy,6
45114,./data/images/3555e2b1ae8cb9ff484bc000ce84579f.npy,7
45115,./data/images/a570c87cb975b6d7463b1822495de030.npy,0
45116,./data/images/0c082d84f25d2c0672132642f2621ae0.npy,8
45117,./data/images/2b8cfb365bdd0ed33e7b4a946d8ed4dd.npy,8
45118,./data/images/105bc52b98e05fdc572da45ece64c685.npy,5
45119,./data/images/6159e88a48759b5bda60eae91de4d972.npy,9
45120,./data/images/9fe16cef28a4911c7c90d320be39e510.npy,9
45121,./data/images/df38ddefcb9ab0b1c7aad35b1528f5f6.npy,4
45122,./data/images/6184ff1859fe2601f1528017e31d7d16.npy,8
45123,./data/images/95bf8684da8beb2e83393e82da567be7.npy,9
45124,./data/images/f087ff863e9f2d4505c6d2d9817f0a60.npy,5
45125,./data/images/df69596d93232713af72aec1fbacdd3c.npy,2
45126,./data/images/c44926e45a50d5a3f9d316ee89d0fb43.npy,0
45127,./data/images/598727ed21a4be3e51555af4cbd392a3.npy,6
45128,./data/images/943f90993625e0d434ea8cb97064dbe8.npy,0
45129,./data/images/95a62379f5b6bf050e9eb152124c77b3.npy,0
45130,./data/images/837594136d19f08e3651779eb8d5b34b.npy,2
45131,./data/images/3e7557ce4f7335497b9d5aee901922c5.npy,1
45132,./data/images/874ccdca69059221e4c4de9581fa7b11.npy,5
45133,./data/images/6d0436504d3757edaf88a6744e10c71d.npy,2
45134,./data/images/d34dfd03bbe3629f42b5b3a8cf78e528.npy,5
45135,./data/images/10198b473e6df25218e51246b16a3af9.npy,3
45136,./data/images/3697658a379e1eea34fbfe391fb238e9.npy,2
45137,./data/images/a3f8f97583b1083c5e25f9d24a6f2e01.npy,4
45138,./data/images/ff0ef2acfce5a28ba0f65ce2980546b8.npy,6
45139,./data/images/e1b09eb6f048a2ba68b9ca636a16a9cd.npy,5
45140,./data/images/33893ee3688bdb315a91c2438260ed1b.npy,1
45141,./data/images/fa547d44a1468e951c4d5de6955ee4b4.npy,6
45142,./data/images/fe75d33fc654771c0c1bd26beccab793.npy,9
45143,./data/images/12669d64e3006bc55ee736c8c202bb8d.npy,7
45144,./data/images/627ff6b8faace0b4b857cac4c02ed85f.npy,9
45145,./data/images/e7b3e94d24b88775df1cab728664763f.npy,0
45146,./data/images/bf488486b313b37163f62d74382ea7b0.npy,0
45147,./data/images/a85df5f348bfdfdae9652931634dcf3d.npy,1
45148,./data/images/e62125e60183d9a51e0c620437bcdb99.npy,4
45149,./data/images/8b6052de0b959edb6d5f9de1dba7a725.npy,2
45150,./data/images/eb6c237527b839f7d95497a871cc3626.npy,3
45151,./data/images/15a2d3cbe60630c5abc441a871e342e8.npy,3
45152,./data/images/b3eb9a97c34c73ea16e926c6060fd7a5.npy,0
45153,./data/images/853f68bf18fe8fe32058831fd6eb3432.npy,4
45154,./data/images/9ec9577aa7592b8cbb67dacaa8873b86.npy,6
45155,./data/images/58a3d4d9864cc0e7b3d24b8bc44637f7.npy,5
45156,./data/images/ad226d3edc5ac18284f2bf507e3caee4.npy,8
45157,./data/images/4c56d90615211e1d4328fc4eb9ca528c.npy,6
45158,./data/images/5d330672aff721e3785f870d261f16f8.npy,2
45159,./data/images/81ef092edc08f99609fefd201f20236a.npy,7
45160,./data/images/95d803bf6616c6c2cf49ca59e40f9d66.npy,5
45161,./data/images/09dd1bf59acf44fbadc681d0969e35fe.npy,8
45162,./data/images/37e08379c2dbe4f066e1d43b64c9d222.npy,0
45163,./data/images/695598c0a7f1e7ec32a2d0ffe1832ecf.npy,9
45164,./data/images/cef9e8933efe00fecd639a445ba3a359.npy,3
45165,./data/images/0253b3dd9656154a60f56e042e734918.npy,0
45166,./data/images/52dfed93853579ed5c08c159b498890a.npy,5
45167,./data/images/79bc8ed1ad6dd1ba9e4424e7defb66b4.npy,1
45168,./data/images/1842eb866280be3416edd4cf5a177c04.npy,8
45169,./data/images/1ec2a2b1b588aab99b536792a425c2a3.npy,2
45170,./data/images/83eee452a077a41f6b83383f7d587cd3.npy,7
45171,./data/images/5db38627059c0f13727970cd8565a1a9.npy,3
45172,./data/images/918fbac629649c8045d706680ac531f1.npy,4
45173,./data/images/93f2867fc051ee7c93cfe2802afd702e.npy,4
45174,./data/images/256408a98a53fdccb96d58cb94c59ec2.npy,9
45175,./data/images/4a2a8b91e0259ce96e98db237092eae7.npy,5
45176,./data/images/2a92ff64896d465be78a63675404b040.npy,9
45177,./data/images/0ca9ec4d5eccecbb90a7ef3e2d2a82d1.npy,6
45178,./data/images/8dea47cb9152cac262bdb0b8780c6057.npy,9
45179,./data/images/c45fb26287747d14dd5c9f6afd3216c6.npy,7
45180,./data/images/d9ac00e5434a137c9b617ebe4e31a87a.npy,7
45181,./data/images/3b3e18a868299b74556a18206e64136e.npy,8
45182,./data/images/352dbdd2558e84055800e81fdf074158.npy,1
45183,./data/images/d224b18edbb94071da590ff2a5ea8685.npy,9
45184,./data/images/d78eabc2e017a2119ddcf8f0b04b5d95.npy,4
45185,./data/images/51a1e3bf61dc0ff21ccc2c342fd8f25a.npy,7
45186,./data/images/12d0149ac60e74a8fbb17082051e31b6.npy,1
45187,./data/images/994345b387e66880e1b8aada6afd9aaa.npy,7
45188,./data/images/c3eec6689fb20829e824152024813b95.npy,7
45189,./data/images/2696475198ed79299e4d54e52ceedadc.npy,0
45190,./data/images/23f170b2e6894264bf15a5a8199486d4.npy,0
45191,./data/images/d17085993b3a243482f1d834bd0b5e24.npy,4
45192,./data/images/6c29f07a030dd12104179f03964ad392.npy,7
45193,./data/images/20766bae743780a1f21e41c169fbba41.npy,0
45194,./data/images/02628d569fd043f4a3df182dbe30ab79.npy,8
45195,./data/images/d4d08061715056e03352a4e13d3592de.npy,3
45196,./data/images/37a76bec7b882c1881f70711de3f7292.npy,3
45197,./data/images/7e024b98367530484b888190fd65812e.npy,1
45198,./data/images/3c59ead314643fe386f0dc087fdd9e96.npy,4
45199,./data/images/5c43a6c54fd02a906a929c1cbbfb836a.npy,8
45200,./data/images/71c36be2c7307712bc66ffbdfb59d2ea.npy,7
45201,./data/images/e4f43f3571ae86a38470fb2ee6fe1541.npy,9
45202,./data/images/b6733d37322af5f17157ac4fc50d4f8b.npy,8
45203,./data/images/194ebaf7ffc1dc7e2e646219595c33d7.npy,2
45204,./data/images/b575df89b507fb05c1e623714c8f7087.npy,1
45205,./data/images/17fd46362c93a89a18cedb8a44c1eb8b.npy,1
45206,./data/images/beb27169caed5fdb6c0daf71001bd625.npy,2
45207,./data/images/e8eadfa7875fae02804bc926c9322b42.npy,8
45208,./data/images/f7822f38de1ed18fa1fe1f368d3ca35c.npy,8
45209,./data/images/101520d7b80f898047ab2ab974cc9d7d.npy,6
45210,./data/images/2076c3529a7716f1776da7d1b8fa8559.npy,4
45211,./data/images/d74fb08568d0a6381737de8867df9add.npy,5
45212,./data/images/7589fbfd4c5330a3e945666a11876911.npy,5
45213,./data/images/34c792f6d4221a90bbe33d805e45dc34.npy,4
45214,./data/images/ebc2b29072db0f4fa903a70c73ed644c.npy,4
45215,./data/images/1d271f8cd2f568b6b8641365cbf7c495.npy,7
45216,./data/images/54c64a6760e3bd787f6a70cb5fec0826.npy,2
45217,./data/images/ee9d1ea47b0bd07b08c84cdffd00abbb.npy,3
45218,./data/images/a78a0f72f431f5f72493850a403a867e.npy,0
45219,./data/images/7ca11083909c64321f5a0e72c2c26539.npy,4
45220,./data/images/c4bac3bc9cdb8e0893db26cd2efa9df0.npy,1
45221,./data/images/fb24ba68043b71f9cb25f1b8da903c21.npy,1
45222,./data/images/bf048af8f1bc5851fbd68ca3cfbe48c0.npy,5
45223,./data/images/70445be031ea4a4c382a09aeeea7e62d.npy,8
45224,./data/images/c4f5fac3d468cdab0ca34efe405f1118.npy,6
45225,./data/images/cfe8379288e152077aee7cb26a3c2696.npy,6
45226,./data/images/201d2119f6d31556db6c6ff096e0b8bd.npy,5
45227,./data/images/9a80c0d2afbe127fde9e71477a6e9d8f.npy,9
45228,./data/images/4ce9f4c9d13c42d80f1d4fa3aa0508e5.npy,6
45229,./data/images/a01b84b40bac5cc594bfebffd9069a86.npy,1
45230,./data/images/f0693a6ba408eecefc30272844718f28.npy,0
45231,./data/images/b6168093870754ebda8448b48045e222.npy,4
45232,./data/images/3d86ada0efd97df2c9797df4c39f9656.npy,9
45233,./data/images/568a5660cd47c6b4cba2186e301eab71.npy,5
45234,./data/images/1617d99bd68171f61de068ba912b9b38.npy,4
45235,./data/images/771d8793b7096d6ce51514192c44d53a.npy,0
45236,./data/images/0f2457d795a5ac76d984a6f657c15986.npy,9
45237,./data/images/a2c4b8ffee5a3ac5c3fa9607a6856ecd.npy,1
45238,./data/images/eb5be5e39364d64ee3fda8bb478811de.npy,4
45239,./data/images/59c9f0980a63dc5e81dccbb2d29c9b6a.npy,3
45240,./data/images/14302a5f09cda9e2304bd20efb414a75.npy,1
45241,./data/images/46fb3a563bbb6c751df888e1ec138df6.npy,6
45242,./data/images/0554b0aa9d02301694df3755bdda1d47.npy,9
45243,./data/images/3d30bb12985e14215e30f6ccc66a2019.npy,4
45244,./data/images/e5999c586b380a0536bd3fcce9d8f34e.npy,9
45245,./data/images/8d001e2ed75dee32e7c0fee4cc3fb388.npy,8
45246,./data/images/a238daa21d4da19205682345feb89ec5.npy,3
45247,./data/images/647328362db7372e8ad1cee3e094e2f7.npy,9
45248,./data/images/e5cb896f0a05cc859ee9e4e4105918f8.npy,6
45249,./data/images/1728e2ee2cd32bb6ca629b1942ea28d8.npy,8
45250,./data/images/8ae7ad5131d363985293a36ffcb471e7.npy,5
45251,./data/images/352704e543479c5cd9cfc1a17f267813.npy,2
45252,./data/images/57f55090fdb51902f89d53aede1ad834.npy,4
45253,./data/images/d784e8a34629ae872ae9f2ef384d4fcd.npy,1
45254,./data/images/55df5354e7980fad5e4564eea2d07fbd.npy,1
45255,./data/images/bce9ffd4da7f99dbad7f655947044fb0.npy,0
45256,./data/images/65bf053dc969e4532be072a128e156a2.npy,5
45257,./data/images/a0853f8cd9e4cde58ec943fb8bce8bf8.npy,7
